frame,timestamp_s,inference_ms,fps,m1_candidates,m2_rejections,final_detections,rejected,avg_confidence
1478,304.543,158.27,6.31,0,0,0,0,0.0
1479,304.742,156.77,6.3,0,0,0,0,0.0
1480,304.942,157.18,6.29,0,0,0,0,0.0
1481,305.143,157.9,6.29,0,0,0,0,0.0
1482,305.34,154.87,6.28,0,0,0,0,0.0
1483,305.543,157.73,6.28,0,0,0,0,0.0
1484,305.74,154.62,6.28,0,0,0,0,0.0
1485,305.941,155.46,6.29,0,0,0,0,0.0
1486,306.141,154.79,6.3,0,0,0,0,0.0
1487,306.346,160.01,6.3,0,0,0,0,0.0
1488,306.541,155.18,6.3,0,0,0,0,0.0
1489,306.746,160.12,6.3,0,0,0,0,0.0
1490,306.938,152.12,6.3,0,0,0,0,0.0
1491,307.137,150.49,6.31,0,0,0,0,0.0
1492,307.338,151.4,6.33,0,0,0,0,0.0
1493,307.539,151.67,6.35,0,0,0,0,0.0
1494,307.742,154.75,6.36,0,0,0,0,0.0
1495,307.944,156.4,6.37,0,0,0,0,0.0
1496,308.143,156.22,6.38,0,0,0,0,0.0
1497,308.34,152.7,6.38,0,0,0,0,0.0
1498,308.541,153.04,6.38,0,0,0,0,0.0
1499,308.743,154.93,6.38,0,0,0,0,0.0
1500,308.941,153.2,6.37,0,0,0,0,0.0
1501,309.142,153.6,6.39,0,0,0,0,0.0
1502,309.342,153.44,6.4,0,0,0,0,0.0
1503,309.545,156.71,6.4,0,0,0,0,0.0
1504,309.742,153.98,6.4,0,0,0,0,0.0
1505,309.948,159.54,6.41,0,0,0,0,0.0
1506,310.142,152.89,6.43,0,0,0,0,0.0
1507,310.344,155.26,6.44,0,0,0,0,0.0
1508,310.545,155.83,6.45,0,0,0,0,0.0
1509,310.75,160.43,6.44,0,0,0,0,0.0
1510,310.942,152.73,6.45,0,0,0,0,0.0
1511,311.145,155.66,6.45,0,0,0,0,0.0
1512,311.343,152.93,6.45,0,0,0,0,0.0
1513,311.543,153.16,6.46,0,0,0,0,0.0
1514,311.743,153.66,6.46,0,0,0,0,0.0
1515,311.948,157.92,6.46,0,0,0,0,0.0
1516,312.142,151.87,6.46,0,0,0,0,0.0
1517,312.347,156.27,6.47,0,0,0,0,0.0
1518,312.544,153.4,6.47,0,0,0,0,0.0
1519,312.745,154.84,6.48,0,0,0,0,0.0
1520,312.943,152.57,6.48,0,0,0,0,0.0
1521,313.144,153.37,6.47,0,0,0,0,0.0
1522,313.344,152.55,6.47,0,0,0,0,0.0
1523,313.545,153.89,6.47,0,0,0,0,0.0
1524,313.743,151.1,6.47,0,0,0,0,0.0
1525,313.95,158.59,6.47,0,0,0,0,0.0
1526,314.144,152.27,6.48,0,0,0,0,0.0
1527,314.347,155.29,6.47,0,0,0,0,0.0
1528,314.543,150.67,6.48,0,0,0,0,0.0
1529,314.748,156.45,6.47,0,0,0,0,0.0
1530,314.947,154.44,6.47,0,0,0,0,0.0
1531,315.146,153.88,6.47,0,0,0,0,0.0
1532,315.347,154.66,6.47,0,0,0,0,0.0
1533,315.551,158.17,6.47,0,0,0,0,0.0
1534,315.746,153.49,6.47,0,0,0,0,0.0
1535,315.95,157.35,6.47,0,0,0,0,0.0
1536,316.144,151.32,6.47,0,0,0,0,0.0
1537,316.35,156.49,6.47,0,0,0,0,0.0
1538,316.548,154.41,6.47,0,0,0,0,0.0
1539,316.753,159.83,6.47,0,0,0,0,0.0
1540,316.948,154.44,6.47,0,0,0,0,0.0
1541,317.153,158.9,6.47,0,0,0,0,0.0
1542,317.343,148.91,6.47,0,0,0,0,0.0
1543,317.547,153.1,6.47,0,0,0,0,0.0
1544,317.75,155.56,6.47,0,0,0,0,0.0
1545,317.952,157.35,6.47,0,0,0,0,0.0
1546,318.15,155.16,6.47,0,0,0,0,0.0
1547,318.358,163.14,6.46,0,0,0,0,0.0
1548,318.585,156.44,6.45,0,0,0,0,0.0
1549,318.784,155.76,6.45,0,0,0,0,0.0
1550,318.982,153.29,6.45,0,0,0,0,0.0
1551,319.185,156.12,6.45,0,0,0,0,0.0
1552,319.381,151.91,6.45,0,0,0,0,0.0
1553,319.585,155.87,6.45,0,0,0,0,0.0
1554,319.781,152.15,6.44,0,0,0,0,0.0
1555,319.979,150.39,6.46,0,0,0,0,0.0
1556,320.176,146.69,6.46,0,0,0,0,0.0
1557,320.384,154.21,6.46,0,0,0,0,0.0
1558,320.584,154.21,6.46,0,0,0,0,0.0
1559,320.785,155.08,6.46,0,0,0,0,0.0
1560,320.984,154.45,6.46,0,0,0,0,0.0
1561,321.183,152.7,6.46,0,0,0,0,0.0
1562,321.388,157.68,6.46,0,0,0,0,0.0
1563,321.586,155.74,6.46,0,0,0,0,0.0
1564,321.784,153.61,6.46,0,0,0,0,0.0
1565,321.988,156.97,6.46,0,0,0,0,0.0
1566,322.183,152.56,6.46,0,0,0,0,0.0
1567,322.386,155.32,6.46,0,0,0,0,0.0
1568,322.581,149.58,6.47,0,0,0,0,0.0
1569,322.783,151.94,6.48,0,0,0,0,0.0
1570,322.983,151.82,6.48,0,0,0,0,0.0
1571,323.185,153.35,6.49,0,0,0,0,0.0
1572,323.383,151.31,6.49,0,0,0,0,0.0
1573,323.582,150.72,6.49,0,0,0,0,0.0
1574,323.783,150.81,6.5,0,0,0,0,0.0
1575,323.984,151.61,6.51,0,0,0,0,0.0
1576,324.182,149.61,6.51,0,0,0,0,0.0
1577,324.387,155.13,6.53,0,0,0,0,0.0
1578,324.587,154.64,6.53,0,0,0,0,0.0
1579,324.791,157.99,6.53,0,0,0,0,0.0
1580,324.985,152.37,6.53,0,0,0,0,0.0
1581,325.188,155.6,6.53,0,0,0,0,0.0
1582,325.387,154.46,6.52,0,0,0,0,0.0
1583,325.587,154.26,6.53,0,0,0,0,0.0
1584,325.785,151.86,6.53,0,0,0,0,0.0
1585,325.989,155.81,6.52,0,0,0,0,0.0
1586,326.185,151.72,6.51,0,0,0,0,0.0
1587,326.389,155.63,6.51,0,0,0,0,0.0
1588,326.585,151.37,6.51,0,0,0,0,0.0
1589,326.786,151.73,6.52,0,0,0,0,0.0
1590,326.988,153.98,6.52,0,0,0,0,0.0
1591,327.189,155.04,6.52,0,0,0,0,0.0
1592,327.388,153.17,6.52,0,0,0,0,0.0
1593,327.588,153.24,6.53,0,0,0,0,0.0
1594,327.784,149.54,6.53,0,0,0,0,0.0
1595,327.987,152.56,6.54,0,0,0,0,0.0
1596,328.185,150.21,6.54,0,0,0,0,0.0
1597,328.408,172.55,6.52,0,0,0,0,0.0
1598,328.629,160.67,6.5,0,0,0,0,0.0
1599,328.826,157.08,6.49,0,0,0,0,0.0
1600,329.023,153.62,6.49,0,0,0,0,0.0
1601,329.223,153.42,6.49,0,0,0,0,0.0
1602,329.424,154.6,6.49,0,0,0,0,0.0
1603,329.623,153.79,6.48,0,0,0,0,0.0
1604,329.821,151.32,6.48,0,0,0,0,0.0
1605,330.024,153.77,6.48,0,0,0,0,0.0
1606,330.219,148.97,6.48,0,0,0,0,0.0
1607,330.428,157.54,6.48,0,0,0,0,0.0
1608,330.626,155.42,6.47,0,0,0,0,0.0
1609,330.83,159.77,6.47,0,0,0,0,0.0
1610,331.027,156.33,6.47,0,0,0,0,0.0
1611,331.225,154.08,6.47,0,0,0,0,0.0
1612,331.424,152.95,6.47,0,0,0,0,0.0
1613,331.627,155.72,6.47,0,0,0,0,0.0
1614,331.836,164.63,6.45,0,0,0,0,0.0
1615,332.063,158.07,6.45,0,0,0,0,0.0
1616,332.258,153.26,6.45,0,0,0,0,0.0
1617,332.471,166.15,6.43,0,0,0,0,0.0
1618,332.701,162.84,6.42,0,0,0,0,0.0
1619,332.93,158.52,6.41,0,0,0,0,0.0
1620,333.13,158.43,6.4,0,0,0,0,0.0
1621,333.327,155.05,6.4,0,0,0,0,0.0
1622,333.532,159.3,6.39,0,0,0,0,0.0
1623,333.734,161.87,6.38,0,0,0,0,0.0
1624,333.964,157.7,6.37,0,0,0,0,0.0
1625,334.161,155.37,6.37,0,0,0,0,0.0
1626,334.358,151.78,6.36,0,0,0,0,0.0
1627,334.586,179.81,6.35,0,0,0,0,0.0
1628,334.803,163.54,6.35,0,0,0,0,0.0
1629,335.031,157.32,6.35,0,0,0,0,0.0
1630,335.232,158.47,6.34,0,0,0,0,0.0
1631,335.449,175.09,6.31,0,0,0,0,0.0
1632,335.666,158.71,6.31,0,0,0,0,0.0
1633,335.865,157.22,6.3,0,0,0,0,0.0
1634,336.067,159.22,6.29,0,0,0,0,0.0
1635,336.261,153.95,6.29,0,0,0,0,0.0
1636,336.466,157.91,6.28,0,0,0,0,0.0
1637,336.672,164.58,6.27,0,0,0,0,0.0
1638,336.894,152.28,6.28,0,0,0,0,0.0
1639,337.096,154.11,6.28,0,0,0,0,0.0
1640,337.295,153.01,6.29,0,0,0,0,0.0
1641,337.498,156.06,6.29,0,0,0,0,0.0
1642,337.7,157.96,6.28,0,0,0,0,0.0
1643,337.896,154.01,6.28,0,0,0,0,0.0
1644,338.093,150.93,6.3,0,0,0,0,0.0
1645,338.296,153.97,6.3,0,0,0,0,0.0
1646,338.499,156.3,6.3,0,0,0,0,0.0
1647,338.699,156.57,6.31,0,0,0,0,0.0
1648,338.9,157.31,6.32,0,0,0,0,0.0
1649,339.099,155.61,6.32,0,0,0,0,0.0
1650,339.295,151.59,6.33,0,0,0,0,0.0
1651,339.501,157.36,6.33,0,0,0,0,0.0
1652,339.698,154.75,6.34,0,0,0,0,0.0
1653,339.9,156.45,6.34,0,0,0,0,0.0
1654,340.095,151.28,6.35,0,0,0,0,0.0
1655,340.3,156.57,6.35,0,0,0,0,0.0
1656,340.507,162.66,6.34,0,0,0,0,0.0
1657,340.737,159.44,6.36,0,0,0,0,0.0
1658,340.931,153.84,6.38,0,0,0,0,0.0
1659,341.131,153.05,6.38,0,0,0,0,0.0
1660,341.326,148.18,6.4,0,0,0,0,0.0
1661,341.533,154.77,6.42,0,0,0,0,0.0
1662,341.729,150.77,6.44,0,0,0,0,0.0
1663,341.936,157.48,6.44,0,0,0,0,0.0
1664,342.127,148.49,6.45,0,0,0,0,0.0
1665,342.33,151.45,6.45,0,0,0,0,0.0
1666,342.531,152.43,6.46,0,0,0,0,0.0
1667,342.732,153.38,6.48,0,0,0,0,0.0
1668,342.928,149.37,6.48,0,0,0,0,0.0
1669,343.131,151.43,6.48,0,0,0,0,0.0
1670,343.328,148.9,6.49,0,0,0,0,0.0
1671,343.539,159.3,6.49,0,0,0,0,0.0
1672,343.738,158.13,6.49,0,0,0,0,0.0
1673,343.945,165.68,6.47,0,0,0,0,0.0
1674,344.176,162.25,6.45,0,0,0,0,0.0
1675,344.407,160.34,6.44,0,0,0,0,0.0
1676,344.601,153.9,6.45,0,0,0,0,0.0
1677,344.805,157.52,6.45,0,0,0,0,0.0
1678,344.996,148.56,6.46,0,0,0,0,0.0
1679,345.205,157.83,6.46,0,0,0,0,0.0
1680,345.398,151.0,6.46,0,0,0,0,0.0
1681,345.603,154.96,6.46,0,0,0,0,0.0
1682,345.801,153.25,6.46,0,0,0,0,0.0
1683,346.005,156.75,6.46,0,0,0,0,0.0
1684,346.206,157.43,6.45,0,0,0,0,0.0
1685,346.4,152.02,6.46,0,0,0,0,0.0
1686,346.608,159.97,6.46,0,0,0,0,0.0
1687,346.8,151.24,6.47,0,0,0,0,0.0
1688,347.003,154.69,6.47,0,0,0,0,0.0
1689,347.201,152.28,6.47,0,0,0,0,0.0
1690,347.409,159.56,6.46,0,0,0,0,0.0
1691,347.637,154.67,6.46,0,0,0,0,0.0
1692,347.85,167.77,6.43,0,0,0,0,0.0
1693,348.074,157.2,6.44,0,0,0,0,0.0
1694,348.275,158.22,6.42,0,0,0,0,0.0
1695,348.477,160.99,6.41,0,0,0,0,0.0
1696,348.711,160.91,6.4,0,0,0,0,0.0
1697,348.907,157.23,6.39,0,0,0,0,0.0
1698,349.118,168.11,6.37,0,0,0,0,0.0
1699,349.342,158.29,6.36,0,0,0,0,0.0
1700,349.542,158.27,6.34,0,0,0,0,0.0
1701,349.738,153.67,6.35,0,0,0,0,0.0
1702,349.935,151.38,6.36,0,0,0,0,0.0
1703,350.168,183.15,6.34,0,0,0,0,0.0
1704,350.376,158.73,6.34,0,0,0,0,0.0
1705,350.578,160.58,6.34,0,0,0,0,0.0
1706,350.771,153.39,6.34,0,0,0,0,0.0
1707,350.979,160.49,6.34,0,0,0,0,0.0
1708,351.173,154.28,6.33,0,0,0,0,0.0
1709,351.38,161.81,6.33,0,0,0,0,0.0
1710,351.608,155.38,6.32,0,0,0,0,0.0
1711,351.813,161.21,6.31,0,0,0,0,0.0
1712,352.044,157.81,6.31,0,0,0,0,0.0
1713,352.251,165.33,6.29,0,0,0,0,0.0
1714,352.474,155.0,6.3,0,0,0,0,0.0
1715,352.683,163.3,6.28,0,0,0,0,0.0
1716,352.906,153.3,6.29,0,0,0,0,0.0
1717,353.125,172.07,6.26,0,0,0,0,0.0
1718,353.343,155.97,6.26,0,0,0,0,0.0
1719,353.568,181.08,6.23,0,0,0,0,0.0
1720,353.773,152.41,6.23,0,0,0,0,0.0
1721,354.018,197.1,6.18,0,0,0,0,0.0
1722,354.252,165.27,6.18,0,0,0,0,0.0
1723,354.483,162.0,6.18,0,0,0,0,0.0
1724,354.728,173.28,6.16,0,0,0,0,0.0
1725,354.945,157.11,6.16,0,0,0,0,0.0
1726,355.15,161.87,6.16,0,0,0,0,0.0
1727,355.376,154.74,6.16,0,0,0,0,0.0
1728,355.578,156.78,6.18,0,0,0,0,0.0
1729,355.776,153.94,6.18,0,0,0,0,0.0
1730,355.982,160.58,6.18,0,0,0,0,0.0
1731,356.176,154.04,6.18,0,0,0,0,0.0
1732,356.375,153.05,6.18,0,0,0,0,0.0
1733,356.577,154.61,6.22,0,0,0,0,0.0
1734,356.776,154.07,6.22,0,0,0,0,0.0
1735,356.981,158.02,6.22,0,0,0,0,0.0
1736,357.177,154.49,6.22,0,0,0,0,0.0
1737,357.379,155.7,6.23,0,0,0,0,0.0
1738,357.575,152.42,6.23,0,0,0,0,0.0
1739,357.782,158.41,6.24,0,0,0,0,0.0
1740,357.973,149.79,6.24,0,0,0,0,0.0
1741,358.189,165.9,6.24,0,0,0,0,0.0
1742,358.414,157.3,6.24,0,0,0,0,0.0
1743,358.626,168.84,6.23,0,0,0,0,0.0
1744,358.843,152.96,6.24,0,0,0,0,0.0
1745,359.054,163.31,6.24,0,0,0,0,0.0
1746,359.277,152.88,6.24,0,0,0,0,0.0
1747,359.485,160.43,6.25,0,0,0,0,0.0
1748,359.676,150.33,6.26,0,0,0,0,0.0
1749,359.877,152.46,6.3,0,0,0,0,0.0
1750,360.081,156.41,6.29,0,0,0,0,0.0
1751,360.279,154.3,6.35,0,0,0,0,0.0
1752,360.484,159.27,6.36,0,0,0,0,0.0
1753,360.682,156.7,6.36,0,0,0,0,0.0
1754,360.889,163.57,6.38,0,0,0,0,0.0
1755,361.117,157.91,6.38,0,0,0,0,0.0
1756,361.321,161.78,6.38,0,0,0,0,0.0
1757,361.547,154.13,6.38,0,0,0,0,0.0
1758,361.753,160.48,6.37,0,0,0,0,0.0
1759,361.942,148.71,6.38,0,0,0,0,0.0
1760,362.15,156.7,6.38,0,0,0,0,0.0
1761,362.345,152.44,6.39,0,0,0,0,0.0
1762,362.549,155.87,6.38,0,0,0,0,0.0
1763,362.745,151.68,6.39,0,0,0,0,0.0
1764,362.966,172.72,6.36,0,0,0,0,0.0
1765,363.183,156.21,6.36,0,0,0,0,0.0
1766,363.381,153.82,6.36,0,0,0,0,0.0
1767,363.6,172.56,6.34,0,0,0,0,0.0
1768,363.824,163.33,6.33,0,0,0,0,0.0
1769,364.054,159.46,6.33,0,0,0,0,0.0
1770,364.246,151.31,6.32,0,0,0,0,0.0
1771,364.46,165.39,6.32,0,0,0,0,0.0
1772,364.682,153.98,6.33,0,0,0,0,0.0
1773,364.891,162.25,6.34,0,0,0,0,0.0
1774,365.115,153.25,6.34,0,0,0,0,0.0
1775,365.324,161.82,6.34,0,0,0,0,0.0
1776,365.551,155.73,6.34,0,0,0,0,0.0
1777,365.765,169.93,6.32,0,0,0,0,0.0
1778,365.982,152.84,6.32,0,0,0,0,0.0
1779,366.203,174.23,6.29,0,0,0,0,0.0
1780,366.417,154.1,6.29,0,0,0,0,0.0
1781,366.629,166.38,6.28,0,0,0,0,0.0
1782,366.849,152.96,6.29,0,0,0,0,0.0
1783,367.06,163.87,6.28,0,0,0,0,0.0
1784,367.282,151.56,6.29,0,0,0,0,0.0
1785,367.502,171.12,6.28,0,0,0,0,0.0
1786,367.719,155.56,6.28,0,0,0,0,0.0
1787,367.919,155.57,6.28,0,0,0,0,0.0
1788,368.121,157.04,6.29,0,0,0,0,0.0
1789,368.317,152.94,6.28,0,0,0,0,0.0
1790,368.53,165.44,6.27,0,0,0,0,0.0
1791,368.764,165.66,6.25,0,0,0,0,0.0
1792,368.988,156.41,6.25,0,0,0,0,0.0
1793,369.201,169.01,6.23,0,0,0,0,0.0
1794,369.42,155.26,6.25,0,0,0,0,0.0
1795,369.624,158.97,6.25,0,0,0,0,0.0
1796,369.818,153.15,6.25,0,0,0,0,0.0
1797,370.032,166.43,6.26,0,0,0,0,0.0
1798,370.257,157.87,6.26,0,0,0,0,0.0
1799,370.455,155.9,6.27,0,0,0,0,0.0
1800,370.674,174.75,6.24,0,0,0,0,0.0
1801,370.887,154.59,6.25,0,0,0,0,0.0
1802,371.093,160.02,6.24,0,0,0,0,0.0
1803,371.32,153.36,6.26,0,0,0,0,0.0
1804,371.528,161.5,6.24,0,0,0,0,0.0
1805,371.758,157.69,6.25,0,0,0,0,0.0
1806,371.96,159.53,6.25,0,0,0,0,0.0
1807,372.154,154.21,6.27,0,0,0,0,0.0
1808,372.375,174.37,6.24,0,0,0,0,0.0
1809,372.586,152.6,6.27,0,0,0,0,0.0
1810,372.791,157.45,6.26,0,0,0,0,0.0
1811,372.99,155.4,6.28,0,0,0,0,0.0
1812,373.196,161.74,6.26,0,0,0,0,0.0
1813,373.425,157.18,6.27,0,0,0,0,0.0
1814,373.634,166.59,6.25,0,0,0,0,0.0
1815,373.86,158.49,6.27,0,0,0,0,0.0
1816,374.065,163.99,6.26,0,0,0,0,0.0
1817,374.296,160.41,6.25,0,0,0,0,0.0
1818,374.5,165.0,6.24,0,0,0,0,0.0
1819,374.728,159.47,6.23,0,0,0,0,0.0
1820,374.933,164.4,6.24,0,0,0,0,0.0
1821,375.161,159.2,6.24,0,0,0,0,0.0
1822,375.358,156.07,6.24,0,0,0,0,0.0
1823,375.558,154.7,6.26,0,0,0,0,0.0
1824,375.76,157.55,6.26,0,0,0,0,0.0
1825,375.962,158.91,6.26,0,0,0,0,0.0
1826,376.171,168.24,6.24,0,0,0,0,0.0
1827,376.392,155.53,6.25,0,0,0,0,0.0
1828,376.6,162.79,6.25,0,0,0,0,0.0
1829,376.826,155.78,6.25,0,0,0,0,0.0
1830,377.036,165.7,6.26,0,0,0,0,0.0
1831,377.259,155.06,6.26,0,0,0,0,0.0
1832,377.482,178.04,6.24,0,0,0,0,0.0
1833,377.692,154.28,6.23,0,0,0,0,0.0
1834,377.913,175.49,6.22,0,0,0,0,0.0
1835,378.123,152.17,6.22,0,0,0,0,0.0
1836,378.331,159.59,6.22,0,0,0,0,0.0
1837,378.525,153.78,6.22,0,0,0,0,0.0
1838,378.751,179.54,6.22,0,0,0,0,0.0
1839,378.964,158.8,6.21,0,0,0,0,0.0
1840,379.156,150.98,6.22,0,0,0,0,0.0
1841,379.357,152.21,6.22,0,0,0,0,0.0
1842,379.556,150.46,6.24,0,0,0,0,0.0
1843,379.759,153.09,6.24,0,0,0,0,0.0
1844,379.959,153.1,6.26,0,0,0,0,0.0
1845,380.16,153.63,6.27,0,0,0,0,0.0
1846,380.358,152.06,6.28,0,0,0,0,0.0
1847,380.558,152.18,6.29,0,0,0,0,0.0
1848,380.758,151.9,6.31,0,0,0,0,0.0
1849,380.96,153.66,6.32,0,0,0,0,0.0
1850,381.156,149.74,6.34,0,0,0,0,0.0
1851,381.361,154.53,6.34,0,0,0,0,0.0
1852,381.558,151.33,6.35,0,0,0,0,0.0
1853,381.76,153.15,6.35,0,0,0,0,0.0
1854,381.959,151.35,6.36,0,0,0,0,0.0
1855,382.162,154.16,6.37,0,0,0,0,0.0
1856,382.358,150.81,6.39,0,0,0,0,0.0
1857,382.558,150.25,6.4,0,0,0,0,0.0
1858,382.755,147.21,6.42,0,0,0,0,0.0
1859,382.958,149.99,6.43,0,0,0,0,0.0
1860,383.156,148.13,6.45,0,0,0,0,0.0
1861,383.358,149.99,6.46,0,0,0,0,0.0
1862,383.559,150.69,6.5,0,0,0,0,0.0
1863,383.765,156.32,6.49,0,0,0,0,0.0
1864,383.962,153.09,6.52,0,0,0,0,0.0
1865,384.165,155.97,6.52,0,0,0,0,0.0
1866,384.362,152.8,6.53,0,0,0,0,0.0
1867,384.562,153.11,6.53,0,0,0,0,0.0
1868,384.758,148.78,6.57,0,0,0,0,0.0
1869,384.962,153.09,6.58,0,0,0,0,0.0
1870,385.159,149.83,6.58,0,0,0,0,0.0
1871,385.361,151.13,6.59,0,0,0,0,0.0
1872,385.561,151.06,6.58,0,0,0,0,0.0
1873,385.761,151.38,6.59,0,0,0,0,0.0
1874,385.96,149.93,6.59,0,0,0,0,0.0
1875,386.165,155.26,6.59,0,0,0,0,0.0
1876,386.36,149.86,6.59,0,0,0,0,0.0
1877,386.565,154.51,6.59,0,0,0,0,0.0
1878,386.761,150.42,6.59,0,0,0,0,0.0
1879,386.962,151.28,6.59,0,0,0,0,0.0
1880,387.16,149.21,6.6,0,0,0,0,0.0
1881,387.364,153.42,6.6,0,0,0,0,0.0
1882,387.561,149.79,6.6,0,0,0,0,0.0
1883,387.762,150.95,6.6,0,0,0,0,0.0
1884,387.961,149.25,6.61,0,0,0,0,0.0
1885,388.163,151.04,6.61,0,0,0,0,0.0
1886,388.362,150.24,6.61,0,0,0,0,0.0
1887,388.571,159.08,6.6,0,0,0,0,0.0
1888,388.766,153.72,6.59,0,0,0,0,0.0
1889,388.977,164.93,6.57,0,0,0,0,0.0
1890,389.209,162.96,6.55,0,0,0,0,0.0
1891,389.461,181.43,6.5,0,0,0,0,0.0
1892,389.673,160.37,6.49,0,0,0,0,0.0
1893,389.881,168.23,6.47,0,0,0,0,0.0
1894,390.109,162.8,6.46,0,0,0,0,0.0
1895,390.339,158.43,6.45,0,0,0,0,0.0
1896,390.534,153.82,6.45,0,0,0,0,0.0
1897,390.733,152.67,6.45,0,0,0,0,0.0
1898,390.93,149.8,6.45,0,0,0,0,0.0
1899,391.135,154.15,6.45,0,0,0,0,0.0
1900,391.34,159.22,6.44,0,0,0,0,0.0
1901,391.537,156.62,6.43,0,0,0,0,0.0
1902,391.732,151.23,6.43,0,0,0,0,0.0
1903,391.934,153.19,6.43,0,0,0,0,0.0
1904,392.134,152.18,6.42,0,0,0,0,0.0
1905,392.335,153.3,6.43,0,0,0,0,0.0
1906,392.53,148.83,6.43,0,0,0,0,0.0
1907,392.736,154.12,6.43,0,0,0,0,0.0
1908,392.939,157.42,6.42,0,0,0,0,0.0
1909,393.135,153.09,6.42,0,0,0,0,0.0
1910,393.332,149.74,6.42,0,0,0,0,0.0
1911,393.535,152.86,6.42,0,0,0,0,0.0
1912,393.731,148.46,6.42,0,0,0,0,0.0
1913,393.937,154.14,6.41,0,0,0,0,0.0
1914,394.132,149.34,6.41,0,0,0,0,0.0
1915,394.335,152.65,6.41,0,0,0,0,0.0
1916,394.53,146.92,6.42,0,0,0,0,0.0
1917,394.732,148.88,6.43,0,0,0,0,0.0
1918,394.928,145.11,6.44,0,0,0,0,0.0
1919,395.131,147.26,6.47,0,0,0,0,0.0
1920,395.331,147.32,6.49,0,0,0,0,0.0
1921,395.538,154.08,6.53,0,0,0,0,0.0
1922,395.731,147.26,6.55,0,0,0,0,0.0
1923,395.936,151.67,6.57,0,0,0,0,0.0
1924,396.135,151.15,6.59,0,0,0,0,0.0
1925,396.348,163.68,6.58,0,0,0,0,0.0
1926,396.579,160.86,6.57,0,0,0,0,0.0
1927,396.781,163.43,6.55,0,0,0,0,0.0
1928,397.006,153.97,6.55,0,0,0,0,0.0
1929,397.204,152.44,6.55,0,0,0,0,0.0
1930,397.409,157.5,6.55,0,0,0,0,0.0
1931,397.614,162.32,6.54,0,0,0,0,0.0
1932,397.84,154.69,6.54,0,0,0,0,0.0
1933,398.046,160.93,6.53,0,0,0,0,0.0
1934,398.274,154.92,6.52,0,0,0,0,0.0
1935,398.48,160.91,6.51,0,0,0,0,0.0
1936,398.71,156.4,6.5,0,0,0,0,0.0
1937,398.911,157.89,6.5,0,0,0,0,0.0
1938,399.113,159.71,6.49,0,0,0,0,0.0
1939,399.306,153.25,6.49,0,0,0,0,0.0
1940,399.506,153.15,6.49,0,0,0,0,0.0
1941,399.707,153.91,6.49,0,0,0,0,0.0
1942,399.905,151.64,6.48,0,0,0,0,0.0
1943,400.109,155.54,6.48,0,0,0,0,0.0
1944,400.306,152.42,6.48,0,0,0,0,0.0
1945,400.509,155.41,6.47,0,0,0,0,0.0
1946,400.702,147.96,6.47,0,0,0,0,0.0
1947,400.905,150.59,6.47,0,0,0,0,0.0
1948,401.103,149.09,6.46,0,0,0,0,0.0
1949,401.312,157.31,6.45,0,0,0,0,0.0
1950,401.511,155.78,6.44,0,0,0,0,0.0
1951,401.71,154.54,6.44,0,0,0,0,0.0
1952,401.906,150.83,6.43,0,0,0,0,0.0
1953,402.114,159.03,6.42,0,0,0,0,0.0
1954,402.306,151.27,6.42,0,0,0,0,0.0
1955,402.519,163.87,6.42,0,0,0,0,0.0
1956,402.749,160.05,6.42,0,0,0,0,0.0
1957,402.944,154.7,6.43,0,0,0,0,0.0
1958,403.145,155.33,6.43,0,0,0,0,0.0
1959,403.346,156.41,6.43,0,0,0,0,0.0
1960,403.541,151.3,6.44,0,0,0,0,0.0
1961,403.744,153.91,6.45,0,0,0,0,0.0
1962,403.942,152.02,6.45,0,0,0,0,0.0
1963,404.142,152.69,6.46,0,0,0,0,0.0
1964,404.34,149.59,6.47,0,0,0,0,0.0
1965,404.544,153.71,6.48,0,0,0,0,0.0
1966,404.743,152.5,6.49,0,0,0,0,0.0
1967,404.943,152.52,6.49,0,0,0,0,0.0
1968,405.145,153.97,6.5,0,0,0,0,0.0
1969,405.348,156.67,6.5,0,0,0,0,0.0
1970,405.545,153.98,6.5,0,0,0,0,0.0
1971,405.75,158.34,6.49,0,0,0,0,0.0
1972,405.948,156.44,6.48,0,0,0,0,0.0
1973,406.149,157.45,6.48,0,0,0,0,0.0
1974,406.341,149.9,6.48,0,0,0,0,0.0
1975,406.542,150.6,6.49,0,0,0,0,0.0
1976,406.742,150.14,6.49,0,0,0,0,0.0
1977,406.951,158.55,6.48,0,0,0,0,0.0
1978,407.143,151.1,6.47,0,0,0,0,0.0
1979,407.346,154.11,6.48,0,0,0,0,0.0
1980,407.543,150.55,6.48,0,0,0,0,0.0
1981,407.745,152.94,6.49,0,0,0,0,0.0
1982,407.943,149.97,6.49,0,0,0,0,0.0
1983,408.146,153.26,6.5,0,0,0,0,0.0
1984,408.343,149.95,6.5,0,0,0,0,0.0
1985,408.545,152.18,6.51,0,0,0,0,0.0
1986,408.75,156.83,6.52,0,0,0,0,0.0
1987,408.951,157.05,6.52,0,0,0,0,0.0
1988,409.146,152.14,6.52,0,0,0,0,0.0
1989,409.352,158.25,6.52,0,0,0,0,0.0
1990,409.552,158.39,6.51,0,0,0,0,0.0
1991,409.747,152.6,6.51,0,0,0,0,0.0
1992,409.941,146.7,6.52,0,0,0,0,0.0
1993,410.152,157.15,6.51,0,0,0,0,0.0
